gene_id,gene_name,gene_type,Pat1,Pat2,Pat3,Pat4,Pat5,Pat6,Pat7,Pat8,Pat9,Pat10
ENSG00000283458,AC011139.1,lncRNA,3,5,2,0,0,0,329,12,1,2
ENSG00000283459,AC009804.2,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283461,MIR550B2,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283462,AC008505.1,lncRNA,0,1,0,0,0,1,4,0,0,1
ENSG00000283463,HSFX4,protein_coding,0,1,2,1,0,0,1,1,0,2
ENSG00000283464,AC244452.35,IG_V_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000283468,MIR4454,miRNA,0,0,0,0,0,0,0,1,0,0
ENSG00000283469,MIR3130-1,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283471,MIR6863,miRNA,0,1,0,0,0,0,0,0,0,0
ENSG00000283473,FAM240A,protein_coding,0,1,1,0,0,0,0,1,0,0
ENSG00000283474,MIR6828,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283475,MIR1244-4,miRNA,9,20,41,5,7,16,8,5,5,7
ENSG00000283476,MIR1279,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283477,MIR6079,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283479,AC002511.3,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000283480,AL512380.2,lncRNA,3,0,3,8,7,0,3,2,1,0
ENSG00000283481,MTND4LP32,unprocessed_pseudogene,0,0,2,0,0,0,0,0,0,0
ENSG00000283483,AC068205.4,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000283484,MIR3529,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283486,FAM95C,protein_coding,84,1,1,6,592,34,141,99,0,70
ENSG00000283487,MIR4501,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283489,U6,snRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283490,MIR518C,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283491,AC017104.4,unprocessed_pseudogene,17,24,16,43,16,26,76,31,23,16
ENSG00000283492,MIR7153,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283493,MIR6086,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283496,ZNF511-PRAP1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000283497,MIR3160-2,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283498,MIR1244-2,miRNA,77,67,349,50,93,121,38,83,16,26
ENSG00000283499,U6,snRNA,3,2,8,4,5,5,10,1,10,6
ENSG00000283502,U6,snRNA,0,2,0,0,0,2,0,1,1,0
ENSG00000283503,LINC01902,lncRNA,4,0,2,4,1,2,63,2,0,0
ENSG00000283504,AC006974.1,lncRNA,1,0,0,0,0,0,0,1,0,0
ENSG00000283505,MIR5681B,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283506,MIR7157,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283507,MIR1302-1,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283509,U6,snRNA,2,2,25,6,7,11,12,3,10,14
ENSG00000283511,AC137936.2,transcribed_unitary_pseudogene,2,10,2,0,0,0,2,2,2,2
ENSG00000283513,MIR941-3,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283514,MIR3975,miRNA,1,4,11,2,6,11,4,4,6,6
ENSG00000283515,AC020915.4,protein_coding,75,8,25,9,22,35,38,39,42,33
ENSG00000283516,LITAFD,protein_coding,4,6,2,5,2,4,0,2,12,3
ENSG00000283517,AC005144.1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283518,LINC02775,lncRNA,0,0,0,0,0,0,0,0,0,1
ENSG00000283519,U2,snRNA,1,0,1,0,0,0,0,1,0,0
ENSG00000283522,MIR3150A,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283523,MIR3926-2,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283524,OR11J7P,unprocessed_pseudogene,0,0,1,0,0,0,0,0,0,0
ENSG00000283525,AC005622.1,transcribed_unprocessed_pseudogene,3,5,0,1,1,5,1,1,2,0
ENSG00000283526,PRRT1B,protein_coding,32,37,1,5,12,12,19,11,112,21
ENSG00000283527,U6,snRNA,3,0,2,0,0,0,1,0,2,0
ENSG00000283528,TCAF2C,protein_coding,0,0,2,0,0,1,2,1,2,1
ENSG00000283529,AL035685.1,transcribed_unprocessed_pseudogene,4,2,2,0,1,1,12,0,1,1
ENSG00000283532,MIR4317,miRNA,2,2,0,1,0,0,6,1,4,2
ENSG00000283534,MIR374C,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283535,AC007064.4,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000283536,AC021072.1,protein_coding,0,0,5,0,1,1,0,0,2,0
ENSG00000283537,AC073264.3,transcribed_unprocessed_pseudogene,0,2,0,0,0,6,1,1,4,0
ENSG00000283538,AC005972.3,lncRNA,18,7,6,13,9,15,27,16,6,21
ENSG00000283540,MIR520F,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283541,BX005040.4,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000283542,OASL2P,unitary_pseudogene,6,0,2,0,1,0,0,0,0,0
ENSG00000283544,ABBA01000935.2,unprocessed_pseudogene,0,1,0,0,0,0,0,1,0,0
ENSG00000283545,U6,snRNA,0,0,0,0,0,0,0,0,1,0
ENSG00000283546,BX088723.1,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283547,MTATP6P8,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000283549,AC007161.3,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283550,MIR2054,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283551,SNORD98,snoRNA,4,2,2,0,3,2,3,4,1,2
ENSG00000283554,LINC02341,lncRNA,0,0,0,0,0,1,2,0,4,1
ENSG00000283555,U2,snRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283556,MIR376B,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283558,MIR3158-2,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283559,AC139491.6,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,7,0,0,0
ENSG00000283561,MIR376A2,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283562,IGHVIII-44,IG_V_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000283563,AC098650.1,protein_coding,0,22,0,0,0,0,2,3,0,1
ENSG00000283564,U6,snRNA,0,0,5,0,0,1,1,3,0,2
ENSG00000283566,AC243725.1,unprocessed_pseudogene,1,0,5,0,0,1,1,1,1,0
ENSG00000283567,C19orf85,protein_coding,1,7,2,1,1,3,0,1,2,1
ENSG00000283568,5_8S_rRNA,rRNA,0,1,0,0,0,0,0,0,0,0
ENSG00000283569,MIR4773-2,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283571,AC245369.21,IG_pseudogene,5,0,0,1,0,0,1,5,3,1
ENSG00000283572,MIR4251,miRNA,7,0,0,1,0,0,11,0,8,2
ENSG00000283573,AL157371.2,lncRNA,4,0,20,8,16,412,24,14,1,37
ENSG00000283575,U6,snRNA,6,1,6,2,4,1,6,3,3,0
ENSG00000283576,AC100810.6,processed_pseudogene,0,0,0,0,0,0,1,0,0,0
ENSG00000283578,MTND5P42,processed_pseudogene,4,0,4,1,1,1,0,7,2,0
ENSG00000283579,AL160035.1,lncRNA,1,0,1,0,0,0,1,0,0,1
ENSG00000283580,AC098484.3,protein_coding,0,0,0,1,0,0,0,0,0,0
ENSG00000283582,SULT6B2P,unitary_pseudogene,0,0,0,0,0,0,0,1,0,0
ENSG00000283583,AC007326.3,unprocessed_pseudogene,1,0,0,0,0,0,1,0,0,0
ENSG00000283584,AC007222.1,snoRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283586,GKN3P,polymorphic_pseudogene,0,0,1,0,0,0,3,1,2,1
ENSG00000283587,AC092471.2,processed_pseudogene,0,0,1,0,0,0,0,1,1,1
ENSG00000283588,MIR376A1,miRNA,0,0,0,0,1,0,0,0,0,0
ENSG00000283591,MIR4430,miRNA,1,0,0,5,0,0,0,0,0,0
ENSG00000283592,Y_RNA,misc_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283594,FAM236C,protein_coding,0,0,0,0,0,0,0,0,0,1
ENSG00000283597,FAM169B,transcribed_unitary_pseudogene,3,1,1,18,0,4,4,0,1,5
ENSG00000283598,MIR1295B,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283599,BX276092.9,protein_coding,2,0,1,1,0,2,0,0,4,0
ENSG00000283601,MS4A19P,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000283602,AC116353.6,transcribed_unitary_pseudogene,4,55,2,6,2,11,7,7,7,32
ENSG00000283603,MIR4302,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283604,MIR338,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283605,OR4C48P,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000283607,IGHVII-30-21,IG_V_pseudogene,0,0,0,0,0,0,1,1,0,0
ENSG00000283608,AL031056.2,lncRNA,1,1,0,0,0,7,0,0,2,0
ENSG00000283609,MIR4662A,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283611,TMEM274P,unitary_pseudogene,7,10,16,5,13,23,12,9,12,28
ENSG00000283612,MIR103B1,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283613,CUPIN1P,unitary_pseudogene,0,0,0,0,0,0,1,0,0,1
ENSG00000283614,MIR7973-2,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283615,MIR924,miRNA,0,1,0,0,0,0,6,4,0,0
ENSG00000283616,MIR5683,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283618,AC007036.4,sRNA,3,5,6,8,8,10,25,8,5,8
ENSG00000283621,MIR6759,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283622,MIR4328,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283625,AC128714.2,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000283626,MTATP6P10,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000283627,AL137785.1,lncRNA,0,2,0,0,0,0,2,0,0,0
ENSG00000283629,AC016526.4,lncRNA,1,0,1,0,1,0,0,0,1,2
ENSG00000283631,AL928596.1,lncRNA,1,1,0,1,0,0,0,0,0,0
ENSG00000283632,EXOC3L2,protein_coding,39,16,24,40,277,22,68,382,138,54
ENSG00000283633,AP000547.3,lncRNA,273,0,5,2,29,12,236,2,11,390
ENSG00000283634,MIR3155B,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283635,AC012485.3,lncRNA,2,2,2,3,3,1,3,5,1,2
ENSG00000283636,Metazoa_SRP,misc_RNA,9,6,7,20,15,21,23,19,23,19
ENSG00000283637,MIR4776-2,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283638,AC002407.1,lncRNA,1,3,0,0,0,2,2,0,5,0
ENSG00000283639,MIR9500,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283644,ETDC,protein_coding,8,7,3,21,14,5,21,7,8,10
ENSG00000283645,MIR5583-2,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283646,LINC02009,lncRNA,26,0,4,4,6,6,31,509,1,650
ENSG00000283647,AL512643.1,lncRNA,0,0,0,0,0,0,204,14,0,0
ENSG00000283648,AC006974.2,lncRNA,0,0,0,1,0,0,1,0,0,0
ENSG00000283653,AC091948.1,unprocessed_pseudogene,0,0,0,0,0,1,3,3,1,0
ENSG00000283654,LMLN2,protein_coding,5,2,2,5,6,7,1,2,3,6
ENSG00000283656,MIR4483,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283657,AC074101.1,unprocessed_pseudogene,4,3,8,0,3,5,3,1,1,1
ENSG00000283659,AC006453.4,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000283662,AC138904.3,lncRNA,0,1,2,1,0,1,9,2,4,1
ENSG00000283663,AC008687.8,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000283664,MIR4679-1,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283665,MIR3974,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283666,U6,snRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283667,AC009802.1,lncRNA,3,6,6,0,2,5,1,5,0,3
ENSG00000283669,AC112487.2,unitary_pseudogene,0,0,0,0,0,0,1,0,0,1
ENSG00000283672,MIR4678,miRNA,1,0,0,1,1,1,9,6,2,2
ENSG00000283673,MIR4531,miRNA,0,1,5,0,1,2,0,2,4,3
ENSG00000283674,AC068587.4,lncRNA,172,270,371,279,274,416,694,835,42,348
ENSG00000283675,AC004448.4,snoRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283676,MIR5087,miRNA,7,2,13,1,4,4,5,4,0,3
ENSG00000283677,MIR3913-2,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283678,MIR6830,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283679,AC025278.3,processed_pseudogene,0,0,0,2,0,0,0,0,0,0
ENSG00000283680,OR11K1P,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000283682,MIR548AH,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283683,MYOCOS,protein_coding,5,5,0,1,3,6,1,11,3,0
ENSG00000283684,AC013268.5,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283685,MIR522,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283686,AC083841.4,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000283688,MIR6715B,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283689,AC018553.2,lncRNA,1,75,1,8,37,2,1,0,0,1
ENSG00000283690,MIR3116-2,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283691,Y_RNA,misc_RNA,1,0,5,2,2,1,2,1,2,3
ENSG00000283692,Z96074.1,lncRNA,0,0,1,0,0,0,1,0,0,0
ENSG00000283694,MIR3202-2,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283695,AC010487.2,unprocessed_pseudogene,0,1,0,0,1,0,0,0,1,2
ENSG00000283696,AL592295.4,lncRNA,47,81,48,47,29,45,40,52,107,30
ENSG00000283697,HSFX3,protein_coding,1,0,1,0,0,0,0,0,0,0
ENSG00000283698,VINAC1P,transcribed_unitary_pseudogene,0,0,1,1,1,0,1,0,1,1
ENSG00000283699,MIR4481,miRNA,3,5,6,5,13,2,2,5,21,1
ENSG00000283701,MIR555,miRNA,0,1,0,1,1,1,1,3,1,0
ENSG00000283703,VSIG10L2,protein_coding,1,1,0,0,0,0,0,0,1,0
ENSG00000283704,AP003392.15,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283705,MIR92A1,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283706,PRSS50,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000283709,FAM238C,transcribed_unprocessed_pseudogene,15,62,12,110,49,44,81,32,7,30
ENSG00000283710,MIR1204,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283712,MIR6727,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283717,MIR6831,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283721,MIR6884,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283724,MIR6732,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283726,MIR5193,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283728,MIR7108,miRNA,0,0,0,0,0,0,0,0,1,0
ENSG00000283733,MIR146A,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283734,MIR4785,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283736,MIR484,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283737,AL023875.1,TEC,1,4,1,1,1,0,1,0,0,2
ENSG00000283740,TAF11L11,protein_coding,0,7,0,0,0,0,0,1,0,0
ENSG00000283743,Z84466.1,lncRNA,0,0,0,0,3,1,1,0,0,4
ENSG00000283744,MIR6755,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283745,MIR196B,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283749,MIR4781,miRNA,0,0,0,0,1,0,0,0,0,0
ENSG00000283751,MIR452,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283752,AC241585.3,unprocessed_pseudogene,7,3,0,5,21,4,10,3,2,10
ENSG00000283755,CPHXL,protein_coding,1,11,17,3,16,13,54,24,6,30
ENSG00000283757,AL031686.1,lncRNA,30,1,1,21,0,0,29,30,12,73
ENSG00000283758,PMIS2,protein_coding,1,0,0,0,0,0,0,0,1,0
ENSG00000283759,MIR614,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283761,AC118553.2,protein_coding,75,61,74,42,53,63,64,80,94,57
ENSG00000283762,MIR20A,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283764,MIR6850,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283765,AC131160.1,protein_coding,4,7,5,7,12,8,10,8,15,7
ENSG00000283766,AC141930.2,lncRNA,0,0,2,0,0,369,0,0,0,0
ENSG00000283768,MIR1178,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283769,CR392000.2,lncRNA,0,0,1,0,0,0,1,1,0,3
ENSG00000283770,MIR6849,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283772,MIR6778,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283773,AL137798.3,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000283774,MIR632,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283775,MIR4329,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283776,TAF11L13,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000283782,AC116366.2,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000283783,MIR622,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283785,MIR15A,miRNA,0,0,0,0,0,0,1,0,0,1
ENSG00000283787,PRR33,protein_coding,1296,327,147,697,184,97,1318,541,3016,1812
ENSG00000283788,MIR936,miRNA,0,0,0,0,1,0,0,0,0,0
ENSG00000283789,MIR7846,miRNA,1,1,0,0,0,0,0,0,0,0
ENSG00000283791,MIR612,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283792,MIR4453,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283793,MIR6861,miRNA,1,1,0,0,0,1,5,2,2,5
ENSG00000283795,MIR4426,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283796,MIR6510,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283797,MIR29B1,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283798,MIR630,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283799,MIR1182,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283801,MIR1302-11,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283803,MIR3198-2,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283805,MIR636,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283809,AC007326.4,protein_coding,0,1,0,0,0,0,0,0,0,0
ENSG00000283813,MIR4485,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283815,MIR18A,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283818,MIR7844,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283819,MIR144,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283821,MIR6875,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283822,MIR639,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283824,MIR22,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283828,AL137002.2,lncRNA,27,1,0,2,6,7,26,4,25,7
ENSG00000283829,MIR378I,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283836,MIR6734,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283839,AC096667.1,lncRNA,78,82,39,192,235,92,26,81,32,362
ENSG00000283840,MIR6764,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283842,MIR4751,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283844,MIR214,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283845,MIR4721,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283848,MIR6872,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283849,AC092053.2,lncRNA,20,10,21,0,6,15,7,10,11,16
ENSG00000283853,MIR4738,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283856,MIR7703,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283857,MIR1247,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283858,MIR3674,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283863,MIR3960,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283865,MTND3P18,unprocessed_pseudogene,0,0,0,0,0,1,0,0,0,0
ENSG00000283867,MIR1307,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283871,MIR130B,miRNA,0,0,0,0,0,0,0,0,2,0
ENSG00000283873,SSU72P4,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000283874,MIR3911,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283876,MIR4260,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283877,AC104304.2,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000283879,MTND6P35,unprocessed_pseudogene,0,1,12,0,0,0,2,1,0,0
ENSG00000283880,MIR7704,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283881,MIR3916,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283885,MIR3714,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283886,BX664615.2,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000283888,MIR1469,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283891,MIR628,miRNA,5,5,5,3,6,3,1,4,0,6
ENSG00000283894,MIR1324,miRNA,0,0,0,1,0,0,0,0,0,0
ENSG00000283897,AC011416.3,lncRNA,14,42,6,29,9,3,54,17,14,14
ENSG00000283899,MIR761,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283900,TPTEP2-CSNK1E,protein_coding,0,1,7,0,0,0,2,0,1,2
ENSG00000283904,MIR155,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283906,IGHV4-80,IG_V_pseudogene,122,1,0,1,1,9,77,18,3,11
ENSG00000283907,AD000090.1,lncRNA,28,56,2582,134,350,544,175,347,93,339
ENSG00000283913,AL512662.1,lncRNA,4,26,1,1,0,0,5,0,0,1
ENSG00000283914,AC087645.4,lncRNA,1,3,0,0,0,9,4,4,2,1
ENSG00000283920,MIR6743,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283921,MIR1302-9,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283923,MIR6132,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283926,MIR192,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283927,MIR133A1,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283928,MIR637,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283929,MIR5010,miRNA,2,28,0,7,12,4,49,17,4,20
ENSG00000283930,AL117339.4,protein_coding,19,61,27,71,75,50,105,49,74,104
ENSG00000283931,MIR18B,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283933,MIR6878,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283935,MIR423,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283936,MIR3658,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283938,MIR3917,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283940,MTND3P15,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000283941,MIR600,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283944,MIR4709,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283945,LINC00032,transcribed_unprocessed_pseudogene,9,9,8,22,4,5,20,7,5,3
ENSG00000283948,IGHVIII-16-1,IG_V_pseudogene,0,1,0,0,0,0,0,0,0,0
ENSG00000283950,MIR6791,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283952,AC092017.2,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000283956,MIR3610,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283958,MIR1248,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283959,AP002851.1,lncRNA,34,17,33,31,4,8,8,9,28,31
ENSG00000283967,TAF11L8,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000283969,MIR6838,miRNA,0,1,0,0,0,0,0,0,1,0
ENSG00000283971,MIR4442,miRNA,2,4,0,1,2,2,5,5,5,0
ENSG00000283972,FAM247A,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000283973,AC099795.1,lncRNA,10,4,2,3,12,5,17,22,5,13
ENSG00000283977,AC084337.2,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000283978,MIR365B,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283980,GNG14,protein_coding,16,7,13,3,14,16,11,10,2,4
ENSG00000283982,AL445623.2,lncRNA,0,4,0,1,0,0,1,0,0,4
ENSG00000283988,TAF11L9,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000283990,MIRLET7A3,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283991,AC017000.1,lncRNA,1,1,0,0,0,0,1,1,0,1
ENSG00000283992,SLURP2,protein_coding,0,0,0,2,0,0,0,0,0,1
ENSG00000283994,AC092652.2,lncRNA,108,91,91,86,131,202,143,205,73,112
ENSG00000283998,MIR492,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000283999,AL358215.3,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000284000,MIR4458,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000284003,AC073869.4,unprocessed_pseudogene,1,0,0,0,0,0,0,0,0,0
ENSG00000284005,MIR6084,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000284008,MIR6511B1,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000284010,MIR675,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000284011,MIR6502,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000284012,MIR6840,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000284015,MIR1281,miRNA,6,15,9,5,7,3,8,20,16,16
ENSG00000284018,SSU72P5,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000284020,MIR4697,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000284024,AC069544.2,protein_coding,848,1151,588,731,872,884,853,1118,946,677
ENSG00000284027,MIR497,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000284028,MIR4468,miRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000284029,MIR6805,miRNA,0,0,0,0,0,0,0,0,0,0
